product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P550,Biscuits,Bakery,86.78,115.71,25,3.8,799,This is a biscuits from the Bakery category.,U749,Ivy,R550,Not bad,It's fine for the price.,https://example.com/images/P550.jpg,https://blinkit.com/product/P550
P551,Biscuits,Dairy,248.17,291.97,15,4.3,246,This is a biscuits from the Dairy category.,U206,Alice,R551,Would not recommend,"It was okay, nothing special.",https://example.com/images/P551.jpg,https://blinkit.com/product/P551
P552,Biscuits,Bakery,373.52,498.03,25,3.3,76,This is a biscuits from the Bakery category.,U775,David,R552,Fantastic,Terrible experience.,https://example.com/images/P552.jpg,https://blinkit.com/product/P552
P553,Apple,Personal Care,93.6,117.0,20,2.0,882,This is a apple from the Personal Care category.,U392,Jack,R553,Excellent,Really enjoyed this product.,https://example.com/images/P553.jpg,https://blinkit.com/product/P553
P554,Apple,Bakery,255.53,365.04,30,2.3,95,This is a apple from the Bakery category.,U680,Eve,R554,Fantastic,It's fine for the price.,https://example.com/images/P554.jpg,https://blinkit.com/product/P554
P555,Potato Chips,Dairy,263.77,351.69,25,4.0,102,This is a potato chips from the Dairy category.,U659,David,R555,Just okay,It's fine for the price.,https://example.com/images/P555.jpg,https://blinkit.com/product/P555
P556,Butter,Snacks,148.24,211.77,30,1.9,988,This is a butter from the Snacks category.,U881,Ivy,R556,Mediocre,It's fine for the price.,https://example.com/images/P556.jpg,https://blinkit.com/product/P556
P557,Potato Chips,Personal Care,200.56,286.51,30,1.8,977,This is a potato chips from the Personal Care category.,U265,David,R557,Fantastic,Absolutely amazing!,https://example.com/images/P557.jpg,https://blinkit.com/product/P557
P558,Milk,Beverages,322.45,429.93,25,4.3,552,This is a milk from the Beverages category.,U918,Frank,R558,Just okay,Highly recommend to others.,https://example.com/images/P558.jpg,https://blinkit.com/product/P558
P559,Potato Chips,Bakery,99.05,132.06,25,1.1,186,This is a potato chips from the Bakery category.,U998,Alice,R559,Loved it,"It was okay, nothing special.",https://example.com/images/P559.jpg,https://blinkit.com/product/P559
P560,Shampoo,Fruits & Vegetables,459.07,483.23,5,2.9,615,This is a shampoo from the Fruits & Vegetables category.,U679,Frank,R560,Just okay,Highly recommend to others.,https://example.com/images/P560.jpg,https://blinkit.com/product/P560
P561,Milk,Fruits & Vegetables,59.66,70.19,15,3.8,312,This is a milk from the Fruits & Vegetables category.,U500,Charlie,R561,Terrible,Disappointed with the quality.,https://example.com/images/P561.jpg,https://blinkit.com/product/P561
P562,Bread,Bakery,354.43,472.57,25,4.7,67,This is a bread from the Bakery category.,U963,Eve,R562,Terrible,One of the best I've used.,https://example.com/images/P562.jpg,https://blinkit.com/product/P562
P563,Orange Juice,Beverages,188.13,209.03,10,1.2,685,This is a orange juice from the Beverages category.,U874,Ivy,R563,Not bad,Really enjoyed this product.,https://example.com/images/P563.jpg,https://blinkit.com/product/P563
P564,Bread,Dairy,45.06,50.07,10,1.3,730,This is a bread from the Dairy category.,U462,Hannah,R564,Great product,Highly recommend to others.,https://example.com/images/P564.jpg,https://blinkit.com/product/P564
P565,Tomato,Beverages,118.72,169.6,30,3.1,178,This is a tomato from the Beverages category.,U497,Hannah,R565,Terrible,Absolutely amazing!,https://example.com/images/P565.jpg,https://blinkit.com/product/P565
P566,Coke,Snacks,53.81,67.26,20,4.6,970,This is a coke from the Snacks category.,U943,Charlie,R566,Just okay,Absolutely amazing!,https://example.com/images/P566.jpg,https://blinkit.com/product/P566
P567,Milk,Dairy,145.39,207.7,30,2.4,52,This is a milk from the Dairy category.,U906,Charlie,R567,Would not recommend,"It was okay, nothing special.",https://example.com/images/P567.jpg,https://blinkit.com/product/P567
P568,Orange Juice,Dairy,251.64,359.48,30,4.9,531,This is a orange juice from the Dairy category.,U368,Hannah,R568,Just okay,It's fine for the price.,https://example.com/images/P568.jpg,https://blinkit.com/product/P568
P569,Tomato,Beverages,300.17,428.82,30,1.8,314,This is a tomato from the Beverages category.,U259,Alice,R569,Not bad,Really enjoyed this product.,https://example.com/images/P569.jpg,https://blinkit.com/product/P569
P570,Bread,Dairy,379.82,446.85,15,3.5,46,This is a bread from the Dairy category.,U110,Grace,R570,Would not recommend,Terrible experience.,https://example.com/images/P570.jpg,https://blinkit.com/product/P570
P571,Tomato,Dairy,216.7,270.88,20,2.3,785,This is a tomato from the Dairy category.,U151,Frank,R571,Terrible,Exceeded my expectations.,https://example.com/images/P571.jpg,https://blinkit.com/product/P571
P572,Biscuits,Beverages,354.95,473.27,25,3.1,515,This is a biscuits from the Beverages category.,U614,Alice,R572,Fantastic,Could be better.,https://example.com/images/P572.jpg,https://blinkit.com/product/P572
P573,Coke,Snacks,165.91,237.02,30,2.1,416,This is a coke from the Snacks category.,U494,Charlie,R573,Not bad,It's fine for the price.,https://example.com/images/P573.jpg,https://blinkit.com/product/P573
P574,Coke,Personal Care,193.75,227.94,15,1.4,187,This is a coke from the Personal Care category.,U659,Alice,R574,Loved it,Absolutely amazing!,https://example.com/images/P574.jpg,https://blinkit.com/product/P574
P575,Bread,Dairy,449.94,499.93,10,2.3,743,This is a bread from the Dairy category.,U288,Ivy,R575,Would not recommend,Highly recommend to others.,https://example.com/images/P575.jpg,https://blinkit.com/product/P575
P576,Apple,Snacks,366.92,458.65,20,1.6,545,This is a apple from the Snacks category.,U316,Eve,R576,Not bad,Disappointed with the quality.,https://example.com/images/P576.jpg,https://blinkit.com/product/P576
P577,Milk,Beverages,136.55,195.07,30,3.5,276,This is a milk from the Beverages category.,U170,Hannah,R577,Fantastic,Highly recommend to others.,https://example.com/images/P577.jpg,https://blinkit.com/product/P577
P578,Apple,Beverages,183.61,229.51,20,4.8,528,This is a apple from the Beverages category.,U610,Grace,R578,Not bad,Exceeded my expectations.,https://example.com/images/P578.jpg,https://blinkit.com/product/P578
P579,Apple,Fruits & Vegetables,125.87,148.08,15,2.6,881,This is a apple from the Fruits & Vegetables category.,U959,Alice,R579,Would not recommend,One of the best I've used.,https://example.com/images/P579.jpg,https://blinkit.com/product/P579
P580,Butter,Bakery,259.4,324.25,20,3.5,378,This is a butter from the Bakery category.,U922,Jack,R580,Excellent,"It was okay, nothing special.",https://example.com/images/P580.jpg,https://blinkit.com/product/P580
P581,Apple,Bakery,293.38,419.12,30,4.6,545,This is a apple from the Bakery category.,U584,Alice,R581,Just okay,Could be better.,https://example.com/images/P581.jpg,https://blinkit.com/product/P581
P582,Potato Chips,Beverages,282.52,313.91,10,2.7,274,This is a potato chips from the Beverages category.,U517,Grace,R582,Superb,Really enjoyed this product.,https://example.com/images/P582.jpg,https://blinkit.com/product/P582
P583,Biscuits,Snacks,297.47,371.84,20,3.5,399,This is a biscuits from the Snacks category.,U102,Alice,R583,Loved it,Highly recommend to others.,https://example.com/images/P583.jpg,https://blinkit.com/product/P583
P584,Apple,Bakery,123.86,176.94,30,4.6,464,This is a apple from the Bakery category.,U839,Grace,R584,Superb,Really enjoyed this product.,https://example.com/images/P584.jpg,https://blinkit.com/product/P584
P585,Shampoo,Beverages,103.66,115.18,10,3.9,447,This is a shampoo from the Beverages category.,U875,Hannah,R585,Mediocre,"It was okay, nothing special.",https://example.com/images/P585.jpg,https://blinkit.com/product/P585
P586,Milk,Fruits & Vegetables,79.7,83.9,5,3.1,750,This is a milk from the Fruits & Vegetables category.,U235,Jack,R586,Excellent,Exceeded my expectations.,https://example.com/images/P586.jpg,https://blinkit.com/product/P586
P587,Milk,Fruits & Vegetables,167.31,209.14,20,1.3,487,This is a milk from the Fruits & Vegetables category.,U926,Alice,R587,Fantastic,Could be better.,https://example.com/images/P587.jpg,https://blinkit.com/product/P587
P588,Tomato,Personal Care,273.34,390.49,30,4.0,699,This is a tomato from the Personal Care category.,U295,Frank,R588,Fantastic,Exceeded my expectations.,https://example.com/images/P588.jpg,https://blinkit.com/product/P588
P589,Bread,Snacks,280.96,330.54,15,4.7,24,This is a bread from the Snacks category.,U749,Hannah,R589,Just okay,Terrible experience.,https://example.com/images/P589.jpg,https://blinkit.com/product/P589
P590,Apple,Fruits & Vegetables,222.54,317.92,30,5.0,555,This is a apple from the Fruits & Vegetables category.,U661,Eve,R590,Not bad,Exceeded my expectations.,https://example.com/images/P590.jpg,https://blinkit.com/product/P590
P591,Potato Chips,Personal Care,319.68,336.51,5,4.9,684,This is a potato chips from the Personal Care category.,U914,Charlie,R591,Terrible,Could be better.,https://example.com/images/P591.jpg,https://blinkit.com/product/P591
P592,Potato Chips,Fruits & Vegetables,229.71,270.25,15,1.2,989,This is a potato chips from the Fruits & Vegetables category.,U865,Ivy,R592,Would not recommend,Exceeded my expectations.,https://example.com/images/P592.jpg,https://blinkit.com/product/P592
P593,Orange Juice,Beverages,465.32,489.81,5,1.3,192,This is a orange juice from the Beverages category.,U865,Frank,R593,Not bad,Could be better.,https://example.com/images/P593.jpg,https://blinkit.com/product/P593
P594,Biscuits,Personal Care,286.02,408.6,30,3.7,350,This is a biscuits from the Personal Care category.,U692,Grace,R594,Superb,Highly recommend to others.,https://example.com/images/P594.jpg,https://blinkit.com/product/P594
P595,Tomato,Snacks,100.43,143.47,30,2.1,617,This is a tomato from the Snacks category.,U874,Grace,R595,Fantastic,"It was okay, nothing special.",https://example.com/images/P595.jpg,https://blinkit.com/product/P595
P596,Orange Juice,Fruits & Vegetables,274.41,322.83,15,2.1,920,This is a orange juice from the Fruits & Vegetables category.,U119,Bob,R596,Great product,One of the best I've used.,https://example.com/images/P596.jpg,https://blinkit.com/product/P596
P597,Butter,Fruits & Vegetables,253.97,338.62,25,1.8,931,This is a butter from the Fruits & Vegetables category.,U133,David,R597,Terrible,It's fine for the price.,https://example.com/images/P597.jpg,https://blinkit.com/product/P597
P598,Tomato,Bakery,301.73,317.61,5,4.5,403,This is a tomato from the Bakery category.,U624,Frank,R598,Excellent,It's fine for the price.,https://example.com/images/P598.jpg,https://blinkit.com/product/P598
P599,Orange Juice,Dairy,232.19,273.17,15,1.5,723,This is a orange juice from the Dairy category.,U708,Frank,R599,Would not recommend,One of the best I've used.,https://example.com/images/P599.jpg,https://blinkit.com/product/P599
P600,Tomato,Dairy,400.24,444.71,10,1.7,34,This is a tomato from the Dairy category.,U967,Ivy,R600,Loved it,Disappointed with the quality.,https://example.com/images/P600.jpg,https://blinkit.com/product/P600
P601,Coke,Beverages,123.78,130.29,5,2.2,585,This is a coke from the Beverages category.,U351,David,R601,Just okay,Really enjoyed this product.,https://example.com/images/P601.jpg,https://blinkit.com/product/P601
P602,Bread,Fruits & Vegetables,235.84,294.8,20,2.1,787,This is a bread from the Fruits & Vegetables category.,U970,David,R602,Superb,Highly recommend to others.,https://example.com/images/P602.jpg,https://blinkit.com/product/P602
P603,Orange Juice,Snacks,185.09,231.36,20,1.4,865,This is a orange juice from the Snacks category.,U514,Bob,R603,Great product,It's fine for the price.,https://example.com/images/P603.jpg,https://blinkit.com/product/P603
P604,Milk,Bakery,344.19,382.43,10,2.5,283,This is a milk from the Bakery category.,U198,Eve,R604,Just okay,Exceeded my expectations.,https://example.com/images/P604.jpg,https://blinkit.com/product/P604
P605,Bread,Dairy,398.72,419.71,5,3.6,760,This is a bread from the Dairy category.,U677,Charlie,R605,Would not recommend,Exceeded my expectations.,https://example.com/images/P605.jpg,https://blinkit.com/product/P605
P606,Butter,Dairy,91.03,121.38,25,2.5,847,This is a butter from the Dairy category.,U566,Charlie,R606,Superb,Absolutely amazing!,https://example.com/images/P606.jpg,https://blinkit.com/product/P606
P607,Biscuits,Snacks,269.16,316.66,15,2.4,733,This is a biscuits from the Snacks category.,U661,Hannah,R607,Just okay,It's fine for the price.,https://example.com/images/P607.jpg,https://blinkit.com/product/P607
P608,Tomato,Dairy,196.97,262.62,25,1.7,816,This is a tomato from the Dairy category.,U316,Ivy,R608,Just okay,Disappointed with the quality.,https://example.com/images/P608.jpg,https://blinkit.com/product/P608
P609,Butter,Fruits & Vegetables,175.78,206.8,15,2.1,501,This is a butter from the Fruits & Vegetables category.,U297,Bob,R609,Would not recommend,Disappointed with the quality.,https://example.com/images/P609.jpg,https://blinkit.com/product/P609
P610,Tomato,Fruits & Vegetables,101.39,144.85,30,4.3,597,This is a tomato from the Fruits & Vegetables category.,U920,Ivy,R610,Would not recommend,It's fine for the price.,https://example.com/images/P610.jpg,https://blinkit.com/product/P610
P611,Milk,Bakery,117.98,157.31,25,5.0,693,This is a milk from the Bakery category.,U816,Grace,R611,Not bad,Terrible experience.,https://example.com/images/P611.jpg,https://blinkit.com/product/P611
P612,Milk,Personal Care,214.21,306.01,30,1.2,610,This is a milk from the Personal Care category.,U991,Hannah,R612,Fantastic,Really enjoyed this product.,https://example.com/images/P612.jpg,https://blinkit.com/product/P612
P613,Coke,Beverages,144.94,207.05,30,2.6,456,This is a coke from the Beverages category.,U772,Hannah,R613,Terrible,It's fine for the price.,https://example.com/images/P613.jpg,https://blinkit.com/product/P613
P614,Tomato,Snacks,45.69,60.92,25,2.7,834,This is a tomato from the Snacks category.,U943,David,R614,Loved it,It's fine for the price.,https://example.com/images/P614.jpg,https://blinkit.com/product/P614
P615,Milk,Beverages,154.48,171.64,10,4.7,502,This is a milk from the Beverages category.,U329,David,R615,Superb,One of the best I've used.,https://example.com/images/P615.jpg,https://blinkit.com/product/P615
P616,Coke,Personal Care,165.17,206.46,20,2.1,247,This is a coke from the Personal Care category.,U499,Charlie,R616,Superb,It's fine for the price.,https://example.com/images/P616.jpg,https://blinkit.com/product/P616
P617,Apple,Bakery,439.51,488.34,10,1.5,993,This is a apple from the Bakery category.,U726,Jack,R617,Fantastic,Really enjoyed this product.,https://example.com/images/P617.jpg,https://blinkit.com/product/P617
P618,Potato Chips,Snacks,352.63,391.81,10,1.1,911,This is a potato chips from the Snacks category.,U335,Jack,R618,Not bad,Could be better.,https://example.com/images/P618.jpg,https://blinkit.com/product/P618
P619,Biscuits,Bakery,98.82,104.02,5,2.2,36,This is a biscuits from the Bakery category.,U850,Bob,R619,Would not recommend,Could be better.,https://example.com/images/P619.jpg,https://blinkit.com/product/P619
P620,Apple,Fruits & Vegetables,129.41,152.25,15,2.4,597,This is a apple from the Fruits & Vegetables category.,U973,Bob,R620,Mediocre,One of the best I've used.,https://example.com/images/P620.jpg,https://blinkit.com/product/P620
P621,Butter,Beverages,63.62,90.88,30,4.0,479,This is a butter from the Beverages category.,U407,Eve,R621,Great product,Disappointed with the quality.,https://example.com/images/P621.jpg,https://blinkit.com/product/P621
P622,Shampoo,Snacks,188.03,235.04,20,1.2,751,This is a shampoo from the Snacks category.,U106,Hannah,R622,Loved it,Exceeded my expectations.,https://example.com/images/P622.jpg,https://blinkit.com/product/P622
P623,Butter,Bakery,58.1,61.16,5,2.2,779,This is a butter from the Bakery category.,U939,David,R623,Loved it,Could be better.,https://example.com/images/P623.jpg,https://blinkit.com/product/P623
P624,Orange Juice,Beverages,242.75,255.53,5,4.4,944,This is a orange juice from the Beverages category.,U680,Charlie,R624,Superb,Exceeded my expectations.,https://example.com/images/P624.jpg,https://blinkit.com/product/P624
P625,Biscuits,Snacks,112.16,131.95,15,4.8,923,This is a biscuits from the Snacks category.,U455,Hannah,R625,Loved it,Highly recommend to others.,https://example.com/images/P625.jpg,https://blinkit.com/product/P625
P626,Bread,Dairy,338.71,483.87,30,4.7,595,This is a bread from the Dairy category.,U178,Ivy,R626,Not bad,Could be better.,https://example.com/images/P626.jpg,https://blinkit.com/product/P626
P627,Shampoo,Fruits & Vegetables,295.15,327.95,10,3.6,626,This is a shampoo from the Fruits & Vegetables category.,U508,Alice,R627,Not bad,It's fine for the price.,https://example.com/images/P627.jpg,https://blinkit.com/product/P627
P628,Potato Chips,Personal Care,339.78,424.72,20,4.3,654,This is a potato chips from the Personal Care category.,U702,Charlie,R628,Just okay,Could be better.,https://example.com/images/P628.jpg,https://blinkit.com/product/P628
P629,Apple,Beverages,237.54,339.35,30,3.5,851,This is a apple from the Beverages category.,U952,Ivy,R629,Fantastic,It's fine for the price.,https://example.com/images/P629.jpg,https://blinkit.com/product/P629
P630,Biscuits,Fruits & Vegetables,253.87,298.67,15,1.8,275,This is a biscuits from the Fruits & Vegetables category.,U419,David,R630,Not bad,It's fine for the price.,https://example.com/images/P630.jpg,https://blinkit.com/product/P630
P631,Coke,Snacks,302.55,432.21,30,3.5,433,This is a coke from the Snacks category.,U623,Ivy,R631,Fantastic,Exceeded my expectations.,https://example.com/images/P631.jpg,https://blinkit.com/product/P631
P632,Tomato,Fruits & Vegetables,342.47,489.24,30,1.4,209,This is a tomato from the Fruits & Vegetables category.,U206,Grace,R632,Mediocre,Absolutely amazing!,https://example.com/images/P632.jpg,https://blinkit.com/product/P632
P633,Orange Juice,Beverages,185.98,232.48,20,4.1,830,This is a orange juice from the Beverages category.,U917,Jack,R633,Excellent,One of the best I've used.,https://example.com/images/P633.jpg,https://blinkit.com/product/P633
P634,Butter,Fruits & Vegetables,186.79,196.62,5,3.8,665,This is a butter from the Fruits & Vegetables category.,U260,Jack,R634,Not bad,Absolutely amazing!,https://example.com/images/P634.jpg,https://blinkit.com/product/P634
P635,Butter,Bakery,82.84,92.04,10,1.6,622,This is a butter from the Bakery category.,U656,Alice,R635,Fantastic,One of the best I've used.,https://example.com/images/P635.jpg,https://blinkit.com/product/P635
P636,Apple,Fruits & Vegetables,260.54,347.39,25,1.9,388,This is a apple from the Fruits & Vegetables category.,U831,Alice,R636,Just okay,Could be better.,https://example.com/images/P636.jpg,https://blinkit.com/product/P636
P637,Shampoo,Personal Care,219.45,243.83,10,2.5,182,This is a shampoo from the Personal Care category.,U935,Ivy,R637,Excellent,Highly recommend to others.,https://example.com/images/P637.jpg,https://blinkit.com/product/P637
P638,Butter,Dairy,84.09,105.11,20,1.4,895,This is a butter from the Dairy category.,U153,Eve,R638,Just okay,Terrible experience.,https://example.com/images/P638.jpg,https://blinkit.com/product/P638
P639,Shampoo,Snacks,151.85,178.65,15,4.6,736,This is a shampoo from the Snacks category.,U312,Eve,R639,Excellent,Exceeded my expectations.,https://example.com/images/P639.jpg,https://blinkit.com/product/P639
P640,Butter,Snacks,150.13,166.81,10,3.7,650,This is a butter from the Snacks category.,U941,Eve,R640,Mediocre,One of the best I've used.,https://example.com/images/P640.jpg,https://blinkit.com/product/P640
P641,Bread,Bakery,387.04,407.41,5,1.6,660,This is a bread from the Bakery category.,U624,Eve,R641,Great product,It's fine for the price.,https://example.com/images/P641.jpg,https://blinkit.com/product/P641
P642,Biscuits,Fruits & Vegetables,64.46,80.58,20,1.6,376,This is a biscuits from the Fruits & Vegetables category.,U446,Frank,R642,Would not recommend,It's fine for the price.,https://example.com/images/P642.jpg,https://blinkit.com/product/P642
P643,Bread,Snacks,315.96,394.95,20,4.0,252,This is a bread from the Snacks category.,U194,Eve,R643,Excellent,One of the best I've used.,https://example.com/images/P643.jpg,https://blinkit.com/product/P643
P644,Potato Chips,Dairy,86.2,101.41,15,2.6,182,This is a potato chips from the Dairy category.,U206,Charlie,R644,Mediocre,One of the best I've used.,https://example.com/images/P644.jpg,https://blinkit.com/product/P644
P645,Orange Juice,Bakery,108.19,120.21,10,4.8,644,This is a orange juice from the Bakery category.,U367,Charlie,R645,Just okay,"It was okay, nothing special.",https://example.com/images/P645.jpg,https://blinkit.com/product/P645
P646,Bread,Dairy,301.62,377.03,20,4.8,700,This is a bread from the Dairy category.,U881,Alice,R646,Excellent,Exceeded my expectations.,https://example.com/images/P646.jpg,https://blinkit.com/product/P646
P647,Butter,Beverages,90.45,106.41,15,3.2,885,This is a butter from the Beverages category.,U801,Eve,R647,Terrible,Disappointed with the quality.,https://example.com/images/P647.jpg,https://blinkit.com/product/P647
P648,Milk,Bakery,307.27,361.49,15,1.5,761,This is a milk from the Bakery category.,U493,Alice,R648,Terrible,Terrible experience.,https://example.com/images/P648.jpg,https://blinkit.com/product/P648
P649,Apple,Snacks,293.55,326.17,10,3.5,417,This is a apple from the Snacks category.,U415,Hannah,R649,Terrible,Really enjoyed this product.,https://example.com/images/P649.jpg,https://blinkit.com/product/P649
P650,Bread,Dairy,202.21,212.85,5,3.7,780,This is a bread from the Dairy category.,U734,Jack,R650,Great product,Terrible experience.,https://example.com/images/P650.jpg,https://blinkit.com/product/P650
P651,Shampoo,Dairy,179.4,256.29,30,4.7,290,This is a shampoo from the Dairy category.,U953,Eve,R651,Would not recommend,Terrible experience.,https://example.com/images/P651.jpg,https://blinkit.com/product/P651
P652,Potato Chips,Snacks,419.09,465.66,10,2.2,344,This is a potato chips from the Snacks category.,U774,Grace,R652,Excellent,Exceeded my expectations.,https://example.com/images/P652.jpg,https://blinkit.com/product/P652
P653,Bread,Dairy,53.61,59.57,10,1.5,411,This is a bread from the Dairy category.,U978,Ivy,R653,Great product,It's fine for the price.,https://example.com/images/P653.jpg,https://blinkit.com/product/P653
P654,Milk,Snacks,335.17,394.32,15,3.3,758,This is a milk from the Snacks category.,U579,Eve,R654,Superb,Disappointed with the quality.,https://example.com/images/P654.jpg,https://blinkit.com/product/P654
P655,Coke,Snacks,356.18,374.93,5,2.3,944,This is a coke from the Snacks category.,U787,Frank,R655,Just okay,It's fine for the price.,https://example.com/images/P655.jpg,https://blinkit.com/product/P655
P656,Biscuits,Dairy,423.04,497.69,15,1.9,426,This is a biscuits from the Dairy category.,U908,Ivy,R656,Would not recommend,Disappointed with the quality.,https://example.com/images/P656.jpg,https://blinkit.com/product/P656
P657,Shampoo,Bakery,171.11,244.45,30,2.8,259,This is a shampoo from the Bakery category.,U534,Grace,R657,Loved it,"It was okay, nothing special.",https://example.com/images/P657.jpg,https://blinkit.com/product/P657
P658,Shampoo,Personal Care,44.17,63.1,30,1.8,776,This is a shampoo from the Personal Care category.,U462,Eve,R658,Terrible,Highly recommend to others.,https://example.com/images/P658.jpg,https://blinkit.com/product/P658
P659,Apple,Dairy,279.23,372.3,25,2.7,912,This is a apple from the Dairy category.,U548,Ivy,R659,Fantastic,Highly recommend to others.,https://example.com/images/P659.jpg,https://blinkit.com/product/P659
P660,Tomato,Snacks,373.18,466.47,20,1.7,498,This is a tomato from the Snacks category.,U634,David,R660,Not bad,One of the best I've used.,https://example.com/images/P660.jpg,https://blinkit.com/product/P660
P661,Tomato,Snacks,221.11,276.39,20,2.0,475,This is a tomato from the Snacks category.,U807,Hannah,R661,Excellent,Disappointed with the quality.,https://example.com/images/P661.jpg,https://blinkit.com/product/P661
P662,Bread,Dairy,326.58,408.22,20,2.8,870,This is a bread from the Dairy category.,U558,Bob,R662,Would not recommend,"It was okay, nothing special.",https://example.com/images/P662.jpg,https://blinkit.com/product/P662
P663,Potato Chips,Snacks,263.29,277.15,5,1.3,627,This is a potato chips from the Snacks category.,U244,Bob,R663,Just okay,One of the best I've used.,https://example.com/images/P663.jpg,https://blinkit.com/product/P663
P664,Potato Chips,Fruits & Vegetables,221.61,295.48,25,4.3,485,This is a potato chips from the Fruits & Vegetables category.,U539,Bob,R664,Excellent,Exceeded my expectations.,https://example.com/images/P664.jpg,https://blinkit.com/product/P664
P665,Bread,Personal Care,115.76,165.37,30,4.4,55,This is a bread from the Personal Care category.,U955,Frank,R665,Fantastic,It's fine for the price.,https://example.com/images/P665.jpg,https://blinkit.com/product/P665
P666,Biscuits,Snacks,146.66,162.95,10,2.0,241,This is a biscuits from the Snacks category.,U254,Bob,R666,Just okay,One of the best I've used.,https://example.com/images/P666.jpg,https://blinkit.com/product/P666
P667,Coke,Snacks,211.76,249.13,15,4.3,665,This is a coke from the Snacks category.,U289,Hannah,R667,Just okay,Disappointed with the quality.,https://example.com/images/P667.jpg,https://blinkit.com/product/P667
P668,Bread,Fruits & Vegetables,376.96,418.84,10,4.6,352,This is a bread from the Fruits & Vegetables category.,U805,Alice,R668,Terrible,Absolutely amazing!,https://example.com/images/P668.jpg,https://blinkit.com/product/P668
P669,Coke,Bakery,139.26,163.83,15,3.6,400,This is a coke from the Bakery category.,U308,Frank,R669,Great product,Absolutely amazing!,https://example.com/images/P669.jpg,https://blinkit.com/product/P669
P670,Bread,Dairy,330.56,440.75,25,2.9,53,This is a bread from the Dairy category.,U914,Charlie,R670,Would not recommend,It's fine for the price.,https://example.com/images/P670.jpg,https://blinkit.com/product/P670
P671,Orange Juice,Snacks,150.76,188.45,20,4.5,322,This is a orange juice from the Snacks category.,U725,Grace,R671,Terrible,Exceeded my expectations.,https://example.com/images/P671.jpg,https://blinkit.com/product/P671
P672,Coke,Fruits & Vegetables,154.66,206.22,25,3.1,963,This is a coke from the Fruits & Vegetables category.,U786,Ivy,R672,Mediocre,Terrible experience.,https://example.com/images/P672.jpg,https://blinkit.com/product/P672
P673,Coke,Fruits & Vegetables,235.14,335.92,30,2.9,135,This is a coke from the Fruits & Vegetables category.,U384,Bob,R673,Fantastic,Really enjoyed this product.,https://example.com/images/P673.jpg,https://blinkit.com/product/P673
P674,Potato Chips,Snacks,315.06,350.07,10,3.8,700,This is a potato chips from the Snacks category.,U174,Grace,R674,Superb,Could be better.,https://example.com/images/P674.jpg,https://blinkit.com/product/P674
P675,Coke,Dairy,235.4,276.94,15,2.6,533,This is a coke from the Dairy category.,U799,Ivy,R675,Would not recommend,Really enjoyed this product.,https://example.com/images/P675.jpg,https://blinkit.com/product/P675
P676,Butter,Snacks,160.55,169.0,5,3.1,345,This is a butter from the Snacks category.,U520,Ivy,R676,Terrible,It's fine for the price.,https://example.com/images/P676.jpg,https://blinkit.com/product/P676
P677,Biscuits,Beverages,133.15,166.44,20,4.3,950,This is a biscuits from the Beverages category.,U143,Bob,R677,Great product,Really enjoyed this product.,https://example.com/images/P677.jpg,https://blinkit.com/product/P677
P678,Bread,Beverages,457.57,481.65,5,2.6,31,This is a bread from the Beverages category.,U967,Bob,R678,Would not recommend,Could be better.,https://example.com/images/P678.jpg,https://blinkit.com/product/P678
P679,Bread,Beverages,171.97,245.67,30,3.1,276,This is a bread from the Beverages category.,U576,Grace,R679,Mediocre,Absolutely amazing!,https://example.com/images/P679.jpg,https://blinkit.com/product/P679
P680,Orange Juice,Beverages,91.81,131.16,30,1.8,557,This is a orange juice from the Beverages category.,U588,Bob,R680,Mediocre,Exceeded my expectations.,https://example.com/images/P680.jpg,https://blinkit.com/product/P680
P681,Shampoo,Personal Care,129.25,136.05,5,5.0,462,This is a shampoo from the Personal Care category.,U797,Alice,R681,Would not recommend,Absolutely amazing!,https://example.com/images/P681.jpg,https://blinkit.com/product/P681
P682,Coke,Bakery,246.11,259.06,5,1.3,969,This is a coke from the Bakery category.,U198,Eve,R682,Loved it,It's fine for the price.,https://example.com/images/P682.jpg,https://blinkit.com/product/P682
P683,Butter,Bakery,330.11,440.15,25,2.4,661,This is a butter from the Bakery category.,U276,Alice,R683,Would not recommend,Could be better.,https://example.com/images/P683.jpg,https://blinkit.com/product/P683
P684,Tomato,Dairy,123.57,130.07,5,1.9,946,This is a tomato from the Dairy category.,U560,Eve,R684,Great product,Really enjoyed this product.,https://example.com/images/P684.jpg,https://blinkit.com/product/P684
P685,Coke,Personal Care,50.66,63.33,20,3.5,326,This is a coke from the Personal Care category.,U594,Jack,R685,Just okay,One of the best I've used.,https://example.com/images/P685.jpg,https://blinkit.com/product/P685
P686,Coke,Personal Care,103.3,108.74,5,2.0,414,This is a coke from the Personal Care category.,U697,Charlie,R686,Mediocre,Highly recommend to others.,https://example.com/images/P686.jpg,https://blinkit.com/product/P686
P687,Bread,Beverages,106.15,141.53,25,2.8,526,This is a bread from the Beverages category.,U889,Ivy,R687,Just okay,Disappointed with the quality.,https://example.com/images/P687.jpg,https://blinkit.com/product/P687
P688,Milk,Personal Care,269.0,384.29,30,4.9,867,This is a milk from the Personal Care category.,U805,Frank,R688,Not bad,It's fine for the price.,https://example.com/images/P688.jpg,https://blinkit.com/product/P688
